time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-6.17684491167,-4.50057741869,24.8503517152,6.12799977499,0.295262919794,0.0,-5.30238588106,-3.7329221817,5.23897360879,-0.0202304621475,0.0859902824441,0.0,409.76271672789915,411.48971721387574,412.46716798320466,410.1470116371135
4.379999999999995,-6.50005982144,-4.72720177051,25.1617727569,6.12833128087,0.30184878902,0.0,-5.47213815675,-3.82128082867,5.14153553142,-0.0351009839231,0.071651458097,0.0,432.4672618308521,431.2630231293565,432.5454372625011,431.29079458650705
4.439999999999993,-6.83523080978,-4.95995111609,25.4724832517,6.12804986906,0.307034963276,0.0,-5.70062514325,-3.93696955988,5.21421149696,-0.0511470042321,0.0808380882941,0.0,487.0443820562205,487.7349754722729,488.16828616442086,486.9684806005862
4.499999999999992,-7.18303145095,-5.19907623956,25.7836846958,6.12498216264,0.312348321053,0.0,-5.89327561355,-4.03413614346,5.15859699403,-0.0510925606269,0.0871880643246,0.0,448.92677795488197,449.4473968157071,449.56894826685453,449.5717263031225
4.559999999999991,-7.54342657416,-5.44452680096,26.0942080056,6.12311605546,0.320881098321,0.0,-6.12059636003,-4.14764227296,5.19082172241,-0.0402356979027,0.0660471541421,0.0,480.7863569775664,479.1862094550146,477.8069073683805,478.6329130668293
4.6199999999999894,-7.91682855679,-5.69639703749,26.4041298098,6.1354631078,0.328206848769,0.0,-6.32695074208,-4.24718202671,5.13960926946,-0.0835404502051,0.0447224154353,0.0,455.6022823112435,453.89599023879214,456.522495339061,453.05087128881024
4.679999999999988,-8.30147787678,-5.95355577922,26.7071946852,6.13552533661,0.331048543982,0.0,-6.49536036005,-4.32495552107,4.9629069821,-0.109447307272,0.0480435152394,0.0,412.2246059372516,412.5194807564921,412.9423116016926,410.6418893267003
4.739999999999987,-8.69714674717,-6.21576581606,27.0019521839,6.1302513157,0.334907379912,0.0,-6.69415364689,-4.41582352375,4.86192186758,-0.0981348064633,0.0359534842925,0.0,438.76419211498876,437.7601425595978,437.8800171268458,438.81043055335624
4.799999999999986,-9.10491063296,-6.48352472315,27.290738888,6.13187016404,0.337097708993,0.0,-6.89851183578,-4.50948073571,4.76415498608,-0.129373374637,0.0324263361559,0.0,440.4300384929987,440.1386574480515,441.26561920158616,438.6678780767609
4.859999999999984,-9.52603088667,-6.75736044783,27.5764042231,6.12421381377,0.339055731674,0.0,-7.13909204378,-4.61898439808,4.75693113493,-0.134338311354,0.0329389201677,0.0,470.64599083829575,470.68600835312236,470.97361852986177,470.57464501319504
4.919999999999983,-9.960995315,-7.03759702368,27.859596794,6.11614898967,0.34302246114,0.0,-7.36022245443,-4.72284591861,4.68201487556,-0.134591002014,0.0472399457528,0.0,451.2101775564217,452.36425110913353,450.2807295099942,450.24387703338294
4.979999999999982,-10.409688722,-7.32434245439,28.1391093394,6.11237128229,0.347062834573,0.0,-7.59674862583,-4.83563233521,4.63416282526,-0.158533358976,0.0339501465994,0.0,462.19899099504846,461.151046601621,462.80331670039436,460.8962474996743
5.0399999999999805,-10.872763577,-7.61797090832,28.4157991899,6.10458593748,0.350948752254,0.0,-7.83953784824,-4.95255754576,4.5877295493,-0.174178864792,0.0476934944633,0.0,463.9496082207104,465.02839340974003,464.8253725305629,463.57294314381045
